"Probe_Set_ID"	"AT_number"	"Description"	"CO2_pvalue"	"Dev_pvalue"	"CO2byDev_pvalue"	"percentchangeco2_primordia"	"percentchangeco2_expanding"	"percentchangeco2_fullexpand"	"Kmeans_cluster"	"mapman_bin"
"247695_at"	"At5g59710"	"RNA.regulation of transcription.unclassified"	0.06	0.0048	0.0931	2.72727873416384	-7.37392675033735	-16.2726612130368	5	"27.3.99"
"247698_at"	"At5g59830"	"not assigned.unknown"	0.5235	6e-04	0.1783	-3.32784384777242	-1.22217332390338	12.0343116930413	4	"35.2"
"247699_at"	"At5g59840"	"signalling.G-proteins"	0.1805	0.0082	0.4984	-0.925862641907864	8.94041793479341	11.1280134045004	3	"30.5"
"247701_at"	"At5g59900"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.5961	9.999e-05	0.6555	5.6180824732639	-7.22729034017251	-10.0820225118063	5	"35.1.5"
"247702_at"	"At5g59500"	"not assigned.unknown"	0.5038	9.999e-05	0.1476	3.07546183662804	-15.4823176481349	4.71931767592865	7	"35.2"
"247703_at"	"At5g59560"	"signalling.light"	0.5043	9.999e-05	0.2561	1.87851614235896	-8.45516366902403	1.38888888888889	7	"30.11"
"247705_at"	"At5g59460"	"development.unspecified"	0.1099	9.999e-05	0.6378	4.55149621729283	3.12754520280176	11.6366042669163	7	"33.99"
"247706_at"	"At5g59480"	"not assigned.no ontology"	0.7942	9.999e-05	0.0793	-7.12837170029114	-9.23623140128802	14.5650613963036	7	"35.1"
"247707_at"	"At5g59450"	"development.unspecified"	0.5859	9.999e-05	0.0612	-9.77729039333	4.69850429276991	12.7188929577786	4	"33.99"
"247708_at"	"At5g59550"	"protein.degradation.ubiquitin.E3.RING"	0.3271	0.0354	0.203	-14.735495031601	39.220461929829	16.6584399166078	6	"29.5.11.4.2"
"247709_at"	"At5g59250"	"transporter.sugars"	0.0157	9.999e-05	0.2601	-5.20700587667698	-10.6585114550083	-22.582199412849	4	"34.2"
"247712_at"	"At5g59300"	"protein.degradation.ubiquitin.E2"	0.1735	0.0061	0.9351	-5.5913053354472	-10.0309468304948	-9.8917111301043	3	"29.5.11.3"
"247716_at"	"At5g59350"	"not assigned.unknown"	0.1119	0.0016	0.1436	5.79711902355027	-11.8200943473178	-21.0875255000727	4	"35.2"
"247720_at"	"At5g59290"	"cell wall.precursor synthesis.UXS"	0.2902	9.999e-05	0.6112	-7.5986422469355	0.758750765408867	-4.00438241873801	7	"10.1.5"
"247721_at"	"At5g59140"	"protein.degradation.ubiquitin.E3.SCF.SKP"	0.0882	1e-04	0.0997	-6.67143766410943	22.834164025129	15.3627269808867	6	"29.5.11.4.3.1"
"247722_at"	"At5g59150"	"signalling.G-proteins"	0.0303	9.999e-05	0.0204	-7.6298450349596	25.2693179901419	15.8125849258984	2	"30.5"
"247725_at"	"At5g59410"	"not assigned.unknown"	0.5228	9.999e-05	0.1235	-2.70429675852664	-2.59423724615253	12.2807479197438	7	"35.2"
"247726_at"	"At5g59430"	"DNA.synthesis/chromatin structure"	0.2292	8e-04	0.1335	3.72253532173308	-3.62166982867814	-10.4848187295413	2	"28.1"
"247732_at"	"At5g59600"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.2484	9.999e-05	0.5195	-2.91826128648361	-5.52731004244601	-25.7266303970826	7	"35.1.5"
"247734_at"	"At5g59400"	"not assigned.unknown"	0.9485	9.999e-05	0.9751	0.0338916256157756	-3.40426451675655	1.64635974595907	3	"35.2"
"247735_at"	"At5g59440"	"nucleotide metabolism.phosphotransfer and pyrophosphatases.thymidylate kinase"	0.1755	9.999e-05	0.3945	11.0621574595636	8.10767987577836	-1.70291925788548	7	"23.4.4"
"247741_at"	"At5g58960"	"not assigned.unknown"	0.0038	9.999e-05	0.2544	-5.59119878486649	-12.7501624076084	-19.9578927916155	7	"35.2"
"247742_at"	"At5g58980"	"lipid metabolism.''exotics'' (steroids, squalene etc).sphingolipids.ceramidase"	0.2131	9.999e-05	0.9362	-11.0812799825556	-5.87847924743069	-7.44975449494179	4	"11.8.1.1"
"247743_at"	"At5g59010"	"protein.postranslational modification.kinase.receptor like cytoplasmatic kinase II"	0.7767	9.999e-05	0.8015	0.83318203197487	-9.56337379248641	2.422958206667	7	"29.4.1.52"
"247744_at"	"At5g59020"	"not assigned.unknown"	0.069	0.0058	0.779	-13.8062307907237	-17.5539022005065	-6.83707258610269	5	"35.2"
"247745_at"	"At5g59030"	"transport.metal"	0.8005	9.999e-05	0.462	-10.1278119291463	3.50080308080991	3.18891560322758	4	"34.12"
"247746_at"	"At5g58970"	"mitochondrial electron transport / ATP synthesis.uncoupling protein"	0.0406	9.999e-05	0.8998	-6.49752360920634	-4.09917284341377	-6.8844793643334	3	"9.8"
"247747_at"	"At5g59000"	"protein.degradation.ubiquitin.E3.RING"	0.122	9.999e-05	0.3906	1.44911353457152	-18.2954049201805	-11.2389254545695	4	"29.5.11.4.2"
"247748_at"	"At5g58920"	"not assigned.unknown"	0.0984	9.999e-05	0.2825	-2.6383229812545	-9.05162710135672	-0.0253472231610092	7	"35.2"
"247750_at"	"At5g58950"	"protein.postranslational modification"	0.3198	9.999e-05	0.1037	-0.489549366493595	12.7665527509643	-3.00830294330566	4	"29.4"
"247751_at"	"At5g59050"	"not assigned.unknown"	0.9274	0.0207	0.0548	-24.9620463991982	43.1396836911369	-4.34540938330507	7	"35.2"
"247761_at"	"At5g59160"	"protein.postranslational modification"	0.4883	9.999e-05	0.0211	-8.28409234513093	-3.49131534739583	7.72104394114255	4	"29.4"
"247763_at"	"At5g59180"	"RNA.transcription"	0.0601	9.999e-05	0.9256	8.60885083534271	5.38654442561245	8.96836530725948	7	"27.2"
"247766_at"	"At5g58870"	"protein.degradation.metalloprotease"	0.0167	9.999e-05	0.2705	-2.3908980480354	-15.1766865440913	-19.5368219804184	4	"29.5.7"
"247768_at"	"At5g58900"	"RNA.regulation of transcription.MYB-related transcription factor family"	0.8223	3e-04	0.8976	-3.01654475545311	2.17816606568088	-2.30010547754651	4	"27.3.26"
"247770_at"	"At5g58930"	"not assigned.unknown"	0.4782	9.999e-05	0.7006	6.11973504434163	1.28301818106997	-0.211321094920937	7	"35.2"
"247771_at"	"At5g58590"	"signalling.G-proteins"	0.2697	9.999e-05	0.0259	-5.47937401561611	-2.90164897358264	27.734272865791	7	"30.5"
"247775_at"	"At5g58690"	"signalling.phosphinositides.phosphoinositide phospholipase C"	0.0233	2e-04	0.8463	18.1977689284148	34.0119176481936	31.8859338243603	4	"30.4.4"
"247776_at"	"At5g58700"	"signalling.phosphinositides.phosphoinositide phospholipase C"	0.2345	9.999e-05	0.2808	-4.83714193601162	2.61711379112315	-36.0135635018496	7	"30.4.4"
"247777_at"	"At5g58740"	"not assigned.no ontology"	0.4074	9.999e-05	0.7791	-3.96378580985497	-1.02144058010364	-0.615766431484021	4	"35.1"
"247783_at"	"At5g58800"	"lipid metabolism.''exotics'' (steroids, squalene etc)"	0.7914	9.999e-05	0.6246	2.36288041469198	7.49943911450134	-5.21503088529578	4	"11.8"
"247786_at"	"At5g58600"	"not assigned.unknown"	0.0616	9.999e-05	0.0417	9.73565239231446	-17.6100742495594	-18.8804990425541	7	"35.2"
"247788_at"	"At5g58730"	"minor CHO metabolism.others"	0.9988	0.0201	0.2698	-0.809100881275534	13.225668810833	-10.9381998548163	4	"3.5"
"247790_at"	"At5g58720"	"DNA.synthesis/chromatin structure"	0.1414	9.999e-05	0.0393	-8.60984133972753	13.403935403662	15.7339793322567	4	"28.1"
"247791_at"	"At5g58710"	"cell.cycle.peptidylprolyl isomerase"	0.9231	9.999e-05	0.775	-3.31154479609308	0.508954253737468	4.27721576940532	7	"31.3.1"
"247792_at"	"At5g58787"	"protein.degradation.ubiquitin.E3.RING"	0.4422	9.999e-05	0.2781	-7.61430140261619	13.0467666101434	8.50790491087724	4	"29.5.11.4.2"
"247793_at"	"At5g58650"	"not assigned.unknown"	0.812	6e-04	0.6071	14.8859513988968	-3.31646707171744	-4.23088658974468	4	"35.2"
"247794_at"	"At5g58670"	"signalling.phosphinositides.phosphoinositide phospholipase C"	0.4838	9.999e-05	0.0013	-23.5128946077095	33.9817377996336	8.82029189006077	4	"30.4.4"
"247800_at"	"At5g58570"	"not assigned.unknown"	0.1061	9.999e-05	0.1291	-15.782132825364	72.8147181322227	41.6968279741855	4	"35.2"
"247806_at"	"At5g58270"	"transport.ABC transporters and multidrug resistance systems"	0.3758	9.999e-05	0.0703	8.18685085477844	-6.66094936555572	-9.26430856730076	4	"34.16"
"247808_at"	"At5g58190"	"not assigned.unknown"	0.4525	9.999e-05	0.4149	-6.9711598326974	-7.770529580442	5.0924008266568	7	"35.2"
"247810_at"	"At5g58290"	"protein.degradation.ubiquitin.proteasom"	0.7465	9.999e-05	0.6259	-0.85939576614092	-0.887279422051811	4.34785709618168	7	"29.5.11.20"
"247813_at"	"At5g58330"	"TCA / org. transformation.other organic acid transformaitons.cyt MDH"	0.05	9.999e-05	0.6208	-4.25586925363594	-9.35903941159409	-3.2706038284018	4	"8.2.9"
"247815_at"	"At5g58420"	"protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S4"	0.1193	9.999e-05	0.0199	-0.219721826263714	-18.6261573505714	4.70163305028912	7	"29.2.1.2.1.4"
"247816_at"	"At5g58260"	"PS.lightreaction.NADH DH"	0.009	9.999e-05	0.1011	-4.2558831685622	-10.9804623427729	-27.8448114239196	4	"1.1.6"
"247817_at"	"At5g58375"	"not assigned.unknown"	0.0251	9.999e-05	0.0846	-1.69462041196166	19.6879722261689	8.3060008567799	4	"35.2"
"247818_at"	"At5g58370"	"not assigned.unknown"	0.086	1e-04	0.1535	4.30360824377077	-26.7804874604111	-10.1507196069393	5	"35.2"
"247819_at"	"At5g58350"	"signalling.MAP kinases"	0.2935	9.999e-05	0.9862	9.60570306097228	14.0718452879543	10.4712640498649	4	"30.6"
"247820_at"	"At5g58380"	"protein.postranslational modification"	0.9163	9.999e-05	0.0773	-7.94165195485291	2.82581464846196	6.54259491977391	4	"29.4"
"247821_at"	"At5g58230"	"development.unspecified"	0.2486	9.999e-05	0.8852	2.83155158405692	4.58063827800968	7.75751884081138	7	"33.99"
"247822_at"	"At5g58440"	"cell.vesicle transport"	0.1514	9.999e-05	0.4432	3.60050547137553	10.3502792994414	0.0928238224139791	7	"31.4"
"247823_at"	"At5g58450"	"not assigned.unknown"	0.5723	9.999e-05	0.9375	-1.34454003540456	-5.8149824495491	-2.01851450807304	7	"35.2"
"247825_at"	"At5g58470"	"RNA.regulation of transcription.unclassified"	0.1373	9.999e-05	0.6418	4.16279271252652	9.85338946761467	21.4733629116394	7	"27.3.99"
"247826_at"	"At5g58480"	"misc.beta 1,3 glucan hydrolases"	0.0028	6e-04	0.0166	2.32814068059483	-15.7869123294993	-25.057263008354	1	"26.4"
"247828_at"	"At5g58510"	"not assigned.unknown"	0.0984	9.999e-05	0.0598	0.917629403169192	-1.26660412834163	31.3512818469607	6	"35.2"
"247830_at"	"At5g58530"	"redox.glutaredoxins"	0.4899	9.999e-05	0.3434	2.51896790678735	-16.0337541897144	2.45834781911052	7	"21.4"
"247833_at"	"At5g58575"	"not assigned.unknown"	0.1871	3e-04	0.8177	-14.7635790777395	-4.57428045219871	-8.74020712946886	4	"35.2"
"247834_at"	"At5g58490"	"secondary metabolism.phenylpropanoids.lignin biosynthesis.CCR1"	0.812	5e-04	0.0635	8.81112667644299	-9.15424438368061	-0.884556627548223	4	"16.2.1.7"
"247835_at"	"At5g57910"	"not assigned.unknown"	0.2917	2e-04	0.9113	19.6881682920541	6.82285341476738	11.3721513978707	4	"35.2"
"247836_at"	"At5g57860"	"protein.degradation.ubiquitin.ubiquitin"	0.3657	9.999e-05	0.4968	1.72380542516576	-0.775441469145413	12.6423798325629	7	"29.5.11.1"
"247838_at"	"At5g57990"	"protein.degradation.ubiquitin.ubiquitin protease"	0.4751	9.999e-05	0.5876	5.47519231168904	-3.2296559813645	7.15746874167188	7	"29.5.11.5"
"247839_at"	"At5g57870"	"protein.synthesis.initiation"	0.451	9.999e-05	0.2991	2.38007892997218	-4.87498085944569	14.3326244313559	7	"29.2.3"
"247840_at"	"At5g58020"	"not assigned.unknown"	0.5213	0.006	0.243	-4.1585810178081	3.03477806198154	6.74113658671283	5	"35.2"
"247842_at"	"At5g58030"	"transport.misc"	0.441	9.999e-05	0.6525	-3.67081856814892	-3.05484110461803	1.14884732877898	7	"34.99"
"247845_at"	"At5g58090"	"misc.beta 1,3 glucan hydrolases.glucan endo-1,3-beta-glucosidase"	0.0219	9.999e-05	0.0426	3.38998753495267	-10.3960691371952	-17.8441783031276	7	"26.4.1"
"247847_at"	"At5g58110"	"not assigned.unknown"	0.021	0.2601	0.3805	1.86175541973909	12.7157367436188	9.41128297418178	6	"35.2"
"247849_at"	"At5g58130"	"RNA.RNA binding"	0.2774	9.999e-05	0.9605	3.54749836853166	6.84654847278454	6.03938396613981	7	"27.4"
"247850_at"	"At5g58150"	"signalling.receptor kinases.leucine rich repeat VII"	0.4731	9.999e-05	0.1465	-18.5294207363573	2.17840935096788	5.77001628272633	4	"30.2.7"
"247852_at"	"At5g58060"	"cell.vesicle transport"	0.908	9.999e-05	0.4885	-6.33919843454344	3.1743955330274	5.0566210331586	3	"31.4"
"247853_at"	"At5g58140"	"protein.postranslational modification"	0.0027	9.999e-05	0.0034	-0.455825802858324	-3.75228120562725	-21.3142009201685	4	"29.4"
"247854_at"	"At5g58200"	"not assigned.unknown"	0.2233	9.999e-05	0.6084	0.118534998924029	12.30959084357	5.62714107579354	4	"35.2"
"247855_at"	"At5g58210"	"not assigned.no ontology.hydroxyproline rich proteins"	0.4676	9.999e-05	0.1592	10.3684621159706	-25.0255451065967	1.47499549640532	7	"35.1.41"
"247856_at"	"At5g58300"	"signalling.receptor kinases.leucine rich repeat III"	0.1053	9.999e-05	0.1906	5.76121144065719	-16.9196116504854	-16.8517020605695	5	"30.2.3"
"247858_at"	"At5g58220"	"not assigned.unknown"	0.0928	9.999e-05	0.2668	0.254056590325955	10.0022193858201	30.7527065026665	4	"35.2"
"247860_at"	"At5g58240"	"misc.misc2"	0.7095	9.999e-05	0.9777	2.34554622049362	0.736059431671749	0.875327983375689	7	"26.1"
"247862_at"	"At5g58250"	"not assigned.unknown"	0.1709	9.999e-05	0.0251	15.7635878022829	-24.0206402695872	-10.7567443987197	5	"35.2"
"247864_s_at"	"At5g57890"	"amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate synthase"	9.999e-05	9.999e-05	0.0061	5.94030627886451	9.60577358390071	32.5348685980805	7	"13.1.6.5.1"
"247865_at"	"At5g57815"	"mitochondrial electron transport / ATP synthesis.cytochrome c oxidase"	0.1381	9.999e-05	0.0711	-7.42649662699417	26.8049699306655	7.75749250582627	4	"9.7"
"247867_at"	"At5g57630"	"protein.postranslational modification"	0.0347	9.999e-05	0.3347	33.5029315313525	15.9658037492275	4.38313327754855	4	"29.4"
"247870_at"	"At5g57580"	"signalling.calcium"	0.1843	0.0324	0.1801	-8.82561630399459	20.229400825214	23.4005728701245	6	"30.3"
"247874_at"	"At5g57710"	"stress.abiotic.heat"	0.1276	9.999e-05	0.0991	-6.6398117135874	12.7666193676622	19.4754412328085	4	"20.2.1"
"247877_at"	"At5g57740"	"cell.organisation"	0.3644	0.0207	0.7638	0.560344058389991	-10.031010148776	-11.1630908211002	4	"31.1"
"247878_at"	"At5g57760"	"not assigned.unknown"	0.7555	0.0027	0.1258	21.7205043055735	48.7362382821016	-35.4039801619687	4	"35.2"
"247881_at"	"At5g57700"	"not assigned.no ontology"	0.4624	1e-04	0.4992	-1.86088038314376	1.41987475362391	13.5808668305693	5	"35.1"
"247884_at"	"At5g57800"	"secondary metabolism.wax"	7e-04	9.999e-05	0.7456	-17.0832358042274	-23.1759699080138	-15.7322790611814	7	"16.7"
"247886_at"	"At5g57850"	"misc.aminotransferases.aminotransferase class IV family protein"	0.8496	0.0452	0.043	16.3133690278904	-4.27212472955801	-12.4914915306988	5	"26.26.1"
"247889_at"	"At5g57930"	"not assigned.unknown"	0.2391	9.999e-05	0.1102	7.93084817954382	-6.32330573340835	-19.3732337481138	4	"35.2"
"247890_at"	"At5g57940"	"transport.cyclic nucleotide or calcium regulated channels"	0.0463	9.999e-05	0.3532	-2.62178581365809	-6.61877741037551	-14.8579163461256	4	"34.22"
"247891_at"	"At5g57960"	"signalling.G-proteins"	0.0687	9.999e-05	0.1203	1.36292682726183	-5.49535079738344	-16.1874052582229	4	"30.5"
"247896_at"	"At5g57950"	"protein.degradation.ubiquitin.proteasom"	0.7192	0.0455	0.7583	5.10130801284557	-6.49282697367232	14.5065638874397	7	"29.5.11.20"
"247898_at"	"At5g57360"	"protein.degradation.ubiquitin.E3.SCF.FBOX"	0.0935	9.999e-05	0.8518	-6.71866234494795	-9.11339170711705	-13.5216856822379	4	"29.5.11.4.3.2"
"247899_at"	"At5g57345"	"not assigned.unknown"	0.4803	9.999e-05	0.6334	14.1879431228459	1.83289691075157	-0.81740609109558	4	"35.2"
"247900_at"	"At5g57290"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.P3"	0.35	9.999e-05	0.0052	0.900980570655708	-10.7390554224254	22.2156394473465	7	"29.2.1.2.2.83"
"247901_at"	"At5g57300"	"Co-factor and vitamine metabolism"	0.6045	9.999e-05	0.3026	6.3535685939995	-9.13413916772615	12.8526669641891	7	"18"
"247902_at"	"At5g57350"	"transport.p- and v-ATPases.H+-exporting ATPase"	0.0921	9.999e-05	0.1835	17.8392493851152	13.7375834288363	-3.76043758620227	4	"34.1.2"
"247907_at"	"At5g57460"	"not assigned.unknown"	0.5052	2e-04	0.1953	7.14833243301599	-9.15418999121581	-4.65196661091579	7	"35.2"
"247909_at"	"At5g57370"	"not assigned.no ontology"	0.971	9.999e-05	0.35	9.90312723760679	1.9244973917542	-10.1506138463486	7	"35.1"
"247916_at"	"At5g57590"	"secondary metabolism.unspecified"	0.0482	9.999e-05	0.118	4.67529116909921	-20.2801432096652	-14.3517706193813	7	"16.99"
"247918_at"	"At5g57610"	"protein.postranslational modification"	0.6229	9.999e-05	0.6077	-1.8941351612352	7.40263615187902	0.262263375380376	4	"29.4"
"247923_at"	"At5g57490"	"transport.unspecified anions"	0.0968	9.999e-05	0.4692	-0.523198285222516	-11.6607596783661	-6.9631615460121	5	"34.18"
"247924_at"	"At5g57655"	"minor CHO metabolism.others.Xylose isomerase"	0.9802	9.999e-05	0.8494	5.76129103452475	-1.02186954329861	-3.93982843077284	7	"3.5.1"
"247925_at"	"At5g57560"	"cell wall.modification"	0.948	3e-04	0.7494	-8.77942109705946	20.3646234268941	-6.07710606499484	7	"10.7"
"247926_at"	"At5g57280"	"not assigned.unknown"	0.9911	9.999e-05	0.0674	7.65726951995841	-21.2452460155056	18.2082766623232	7	"35.2"
"247929_at"	"At5g57330"	"minor CHO metabolism.others"	0.2373	9.999e-05	0.4278	-0.926426212811519	3.3607775213162	7.10303195565305	4	"3.5"
"247930_at"	"At5g57060"	"not assigned.unknown"	0.7149	8e-04	0.4486	-4.04497005289009	-2.88010017739747	15.8324851660964	4	"35.2"
"247931_at"	"At5g57040"	"Biodegradation of Xenobiotics.lactoylglutathione lyase"	0.1463	9.999e-05	0.8767	-9.21027576012072	-4.9178767012955	-12.0163254440926	4	"24.2"
"247934_at"	"At5g57000"	"not assigned.unknown"	0.7319	5e-04	0.2407	13.6092005679524	5.95872466464645	-11.3586898448353	7	"35.2"
"247935_at"	"At5g56940"	"protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.30S subunit.S16"	0.1699	9.999e-05	0.0532	-2.85227993232189	-21.7766541112568	7.17550325047206	7	"29.2.1.1.3.1.16"
"247936_at"	"At5g57030"	"secondary metabolism.isoprenoids.carotenoids.lycopene epsilon cyclase"	0.1213	9.999e-05	0.0166	11.0058209082218	-7.12308600747468	-24.1641302314944	4	"16.1.4.4"
"247937_at"	"At5g57110"	"transport.calcium"	0.0544	9.999e-05	0.2981	0.560051917503322	-12.6518071431222	-10.3480468459566	7	"34.21"
"247939_at"	"At5g57160"	"DNA.synthesis/chromatin structure"	0.4022	0.0353	0.8126	3.81109925030385	-0.123835613934474	5.91371286145974	4	"28.1"
"247942_at"	"At5g57120"	"not assigned.no ontology"	0.11	9.999e-05	0.2136	-1.92726554071731	-16.9942403800901	-0.800633140889616	7	"35.1"
"247943_at"	"At5g57170"	"not assigned.no ontology"	0.0266	9.999e-05	0.2191	0.423983033336518	-26.6816602629913	-21.0741769541906	5	"35.1"
"247944_at"	"At5g57100"	"transporter.sugars"	0.0405	0.0128	0.0154	3.65277842116062	-22.5842125475461	-2.31619511205761	1	"34.2"
"247945_at"	"At5g57150"	"RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family"	0.9988	0.0029	0.4168	-14.0110892244839	0.101110827670971	16.1258758432269	4	"27.3.6"
"247946_at"	"At5g57180"	"RNA.regulation of transcription.Orphan family"	0.6927	9.999e-05	0.3302	11.6085055021152	-11.1409905250134	8.82051249429474	7	"27.3.34"
"247950_at"	"At5g57230"	"not assigned.unknown"	0.4832	9.999e-05	0.5499	1.27720972539264	-1.75605914778197	13.1965743165446	7	"35.2"
"247954_at"	"At5g56870"	"misc.gluco-, galacto- and mannosidases.beta-galactosidase"	0.5725	9.999e-05	0.4195	-11.110671571924	12.1321518075052	-12.6541042888743	4	"26.3.2"
"247955_at"	"At5g56950"	"DNA.synthesis/chromatin structure"	0.5602	9.999e-05	0.0503	-3.47498520426831	-4.87484451211138	15.6950739093528	7	"28.1"
"247959_at"	"At5g57080"	"not assigned.unknown"	0.6233	9.999e-05	0.4938	4.53383875249302	-8.10233092465272	17.5505437932563	7	"35.2"
"247960_at"	"At5g57020"	"protein.postranslational modification"	0.9126	9.999e-05	0.588	2.0342202551886	-4.401619913697	1.5948515480526	7	"29.4"
"247963_at"	"At5g56590"	"misc.beta 1,3 glucan hydrolases.glucan endo-1,3-beta-glucosidase"	0.3568	9.999e-05	0.0657	2.41525052410194	5.69598983703058	-19.6867934176818	7	"26.4.1"
"247964_at"	"At5g56600"	"cell.organisation"	0.3594	9.999e-05	0.2083	5.18998805404633	-6.32330545782965	-7.24610854698521	4	"31.1"
"247965_at"	"At5g56540"	"cell wall.cell wall proteins.AGPs"	0.0016	0.0014	0.9333	-27.6675466872088	-27.0451362533275	-32.223850811707	5	"10.5.1"
"247966_at"	"At5g56610"	"not assigned.unknown"	0.2171	8e-04	0.4041	-4.06097362422664	25.7220440213136	12.5286538154244	4	"35.2"
"247968_at"	"At5g56670"	"protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S30"	0.2733	9.999e-05	0.0798	-0.118401857977138	-17.5542745705354	5.44841267408677	7	"29.2.1.2.1.30"
"247971_at"	"At5g56730"	"protein.degradation.metalloprotease"	0.0092	0.3628	0.3962	5.79706676081115	11.8551178342554	20.4086935087373	6	"29.5.7"
"247972_at"	"At5g56740"	"RNA.regulation of transcription.Histone acetyltransferases"	0.2354	9.999e-05	0.0473	9.64292543989905	-31.9884628499624	2.09402486715432	7	"27.3.54"
"247977_at"	"At5g56850"	"not assigned.unknown"	0.3042	9.999e-05	0.688	-4.27200284131232	-1.19992909285349	-12.6098773013111	4	"35.2"
