"Probe_Set_ID"	"Transcript_ID_Array_Design_"	"Variance_Residual"	"SumVariance"	"SampleVariance"	"RSquare"	"F_T3_co2"	"F_T3_dev"	"F_T3_co2_dev"	"PrF_T3_co2"	"PrF_T3_dev"	"PrF_T3_co2_dev"	"Lsmean_co2_A"	"Lsmean_co2_E"	"Lsmean_dev_expanding"	"Lsmean_dev_fullexpand"	"Lsmean_dev_primordia"	"LinearLsmean_A_expanding"	"linearLsmean_A_fullexpand"	"linearLsmean_A_primordia"	"linearLsmean_E_expanding"	"linearLsmean_E_fullexpand"	"linearLsmean_E_primordia"	"percentage_A_PvX"	"percentage_A_PvE"	"percentage_A_EvX"	"percentage_E_PvX"	"percentage_E_PvE"	"percentage_E_EvX"	"neglog10pvalue_A_expanding_E_expanding"	"neglog10pvalue_A_fullexpand_E_fullexpand"	"neglog10pvalue_A_primordia_E_primordia"	"Cluster"	"Lsmean_A_expanding"	"Lsmean_A_fullexpand"	"Lsmean_A_primordia"	"Lsmean_E_expanding"	"Lsmean_E_fullexpand"	"Lsmean_E_primordia"	"BINCODE"	"NAME"	"BINCODE2"	"NAME2"	"BINCODE3"	"NAME3"	"percentchangeco2_primordia"	"percentchangeco2_expanding"	"percentchangeco2_fullexpand"
"252229_at"	"At3g49890"	0.050027	0.050027	0.594465	0.935882	0.20653	109.923	6.84743	0.6556	9.999e-05	0.0071	-1.47343	-1.51717	-1.81616	-2.12494	-0.5448	0.344809	0.206469	0.656037	0.233875	0.254567	0.716257	-47.4406	-68.5278	-40.1207	-67.3476	-64.4587	8.84763	2.132186	1.129669	0.361736	7	-1.53613	-2.276	-0.60815	-2.09619	-1.97388	-0.48145	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	9.1793603104703	-32.1725941028221	23.295506831534
"252230_at"	"At3g49810"	0.016775	0.016775	0.148437	0.913896	12.081	74.3176	3.53093	0.0031	9.999e-05	0.0537	-0.92528	-1.119	-1.17537	-1.32159	-0.56946	0.449184	0.45862	0.708785	0.436444	0.349037	0.640677	-36.6261	-35.295	2.100505	-31.8777	-45.5207	-20.0273	0.154969	3.26022	0.882507	7	-1.15462	-1.12463	-0.49658	-1.19613	-1.51855	-0.64233	"27.3.64"	"RNA.regulation of transcription.PHOR1"	NA	NA	NA	NA	-9.60911983182488	-2.83625418536725	-23.8940735249226
"252234_at"	"At3g49780"	0.093633	0.093633	3.771848	0.981086	28.4494	400.289	1.34522	9.999e-05	9.999e-05	0.2884	-2.07041	-1.36806	-1.4384	0.29364	-4.01294	0.259542	0.995525	0.052237	0.524556	1.509164	0.07345	396.8568	1805.794	283.57	614.1663	1954.677	187.7029	3.043858	1.868136	1.429438	4	-1.94596	-0.00647	-4.25879	-0.93083	0.59375	-3.76709	"33.99"	"development.unspecified"	NA	NA	NA	NA	40.6091467733599	102.108329287745	51.5947866703498
"252235_at"	"At3g49910"	0.020472	0.020472	0.385263	0.959513	0.21665	185.824	3.75683	0.6479	9.999e-05	0.046	4.823663	4.795003	4.781331	4.134094	5.512573	29.73739	16.43496	46.46543	25.42995	18.75875	44.85077	-36.0011	-64.6297	-44.733	-43.301	-58.1752	-26.2336	1.147405	1.11009	0.206977	7	4.894206	4.038696	5.538086	4.668457	4.229492	5.487061	"29.2.1.2.2.26"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L26"	NA	NA	NA	NA	-3.47497053185562	-14.4849295785541	14.1393103481846
"252242_at"	"At3g50080"	0.012849	0.012849	0.016285	0.398868	8.12769	1.1129	0.28255	0.0116	0.3527	0.7575	-0.45932	-0.32026	-0.37378	-0.43817	-0.35742	0.724712	0.715111	0.742421	0.821857	0.761766	0.820651	-2.38532	-3.67848	-1.32476	0.147055	-7.17534	-7.31165	1.170394	0.565413	1.0447	6	-0.46452	-0.48376	-0.42969	-0.28304	-0.39258	-0.28516	"29.5.11.4.3.2"	"protein.degradation.ubiquitin.E3.SCF.FBOX"	NA	NA	NA	NA	10.5371480601977	13.4046352206118	6.52416198324456
"252254_at"	"At3g49250"	0.08886	0.08886	0.425847	0.841016	4.80281	39.0523	0.75858	0.0436	9.999e-05	0.4845	-1.43266	-1.71379	-1.66968	-2.17926	-0.87073	0.341787	0.260915	0.57007	0.289066	0.186834	0.524618	-40.0447	-54.2311	-23.6616	-44.8998	-64.3867	-35.3662	0.474345	1.440786	0.238481	7	-1.54883	-1.93835	-0.81079	-1.79053	-2.42017	-0.93066	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	-7.97305594049853	-15.425103939003	-28.392771592281
"252269_at"	"At3g49580"	0.330861	0.330861	1.613021	0.843719	7.58966	32.5308	5.71782	0.0141	9.999e-05	0.0134	-2.45313	-1.7712	-1.89136	-1.07562	-3.36951	0.298916	0.257014	0.079269	0.243074	0.875901	0.118101	277.0903	224.2305	-14.0178	105.8195	641.6559	260.3428	0.272251	3.303528	0.753329	4	-1.74219	-1.96008	-3.6571	-2.04053	-0.19116	-3.08191	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	48.9876244181206	-18.6815024956844	240.798944804563
"252278_at"	"At3g49530"	0.040109	0.040109	0.220687	0.861527	5.46994	46.561	0.55588	0.0327	9.999e-05	0.5843	-0.28696	-0.08539	0.017822	0.167786	-0.74414	0.927198	1.021984	0.581076	1.105496	1.234733	0.613408	59.56564	75.87763	10.22275	80.22186	101.2905	11.69039	0.853011	1.142736	0.230037	4	-0.10905	0.031372	-0.7832	0.144694	0.304199	-0.70508	"33.99"	"development.unspecified"	NA	NA	NA	NA	5.56416028195966	19.2297653791315	20.8172534990763
"252281_at"	"At3g49320"	0.101826	0.101826	0.878462	0.911684	2.34628	76.3452	4.47394	0.1451	9.999e-05	0.0286	-2.03524	-1.8249	-2.10392	-2.81946	-0.86682	0.257036	0.10984	0.514331	0.210533	0.182708	0.584628	-50.0253	-78.644	-57.2665	-63.9885	-68.748	-13.2167	0.544442	2.302458	0.371836	7	-1.95996	-3.18652	-0.95923	-2.24788	-2.45239	-0.77441	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	13.6676575979282	-18.0920182386903	66.3401310997815
"252291_s_at"	"At3g49120"	0.03606	0.03606	0.178541	0.846116	21.2034	28.3275	5.03174	3e-04	9.999e-05	0.0202	2.571058	2.947347	2.588949	3.175842	2.512817	5.221412	7.189169	5.590239	6.932891	11.35975	5.826886	-6.5977	28.60217	37.6863	18.98107	94.95403	63.85299	1.747085	3.808962	0.17917	6	2.38444	2.845825	2.48291	2.793457	3.505859	2.542725	"26.12"	"misc.peroxidases"	NA	NA	NA	NA	4.23321793576267	32.7780876130824	58.012003890853
"252293_at"	"At3g48990"	0.066661	0.066661	2.130515	0.976161	4.7201	324.113	0.72696	0.0452	9.999e-05	0.4987	2.137112	2.378499	2.668376	3.664124	0.440918	6.228985	11.53897	1.184186	6.487911	13.92693	1.556105	426.0139	874.4215	85.24634	316.9328	794.9865	114.6596	0.105667	0.805158	1.33312	4	2.638997	3.528442	0.243896	2.697754	3.799805	0.637939	"11.1.8"	"lipid metabolism.FA synthesis and FA elongation.acyl coa ligase"	NA	NA	NA	NA	31.4071438101785	4.1567928001111	20.694741385063
"252295_at"	"At3g49100"	0.013375	0.013375	0.383979	0.973462	0.03445	288.542	4.89837	0.8551	9.999e-05	0.0219	0.049221	0.039985	-0.22355	-0.48334	0.840698	0.913496	0.668417	1.814252	0.802977	0.765514	1.767881	-49.6489	-63.1574	-26.8287	-54.5797	-56.6988	-4.66552	1.177959	1.532648	0.184442	7	-0.13053	-0.58118	0.859375	-0.31657	-0.3855	0.822021	"29.3.4.99"	"protein.targeting.secretory pathway.unspecified"	NA	NA	NA	NA	-2.55592938577441	-12.0984656747265	14.5264109081606
"252296_at"	"At3g48970"	0.058826	0.058826	0.119746	0.625707	2.46062	5.82537	5.86877	0.1363	0.0126	0.0123	-2.12827	-2.29199	-2.17782	-2.4317	-2.02087	0.211986	0.232711	0.242581	0.230417	0.147623	0.250296	-12.6124	-4.06893	9.776557	-7.94232	-41.0207	-35.9323	0.25796	2.829552	0.099284	5	-2.23796	-2.10339	-2.04346	-2.11768	-2.76001	-1.99829	"15.2"	"metal handling.binding, chelation and storage"	NA	NA	NA	NA	3.18038098614485	8.69444208579812	-36.5638066099153
"252297_at"	"At3g48930"	0.018935	0.018935	0.672248	0.978539	2.11747	359.475	4.7496	0.165	9.999e-05	0.024	3.660522	3.574354	3.461995	2.780823	4.609497	12.46359	6.705008	24.19572	9.742837	7.044054	24.62948	-48.4884	-72.2885	-46.2032	-60.4424	-71.3999	-27.7002	2.219227	0.323209	0.099326	7	3.639648	2.745239	4.59668	3.284342	2.816406	4.622314	"29.2.1.2.1.11"	"protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S11"	NA	NA	NA	NA	1.79271375268022	-21.8296092859281	5.05660843357681
"252298_at"	"At3g49060"	0.018663	0.018663	0.234854	0.939453	6.29734	119.237	2.06873	0.0232	9.999e-05	0.1588	-1.09504	-0.94751	-0.68693	-0.73065	-1.64624	0.570038	0.606235	0.296849	0.676898	0.599047	0.343819	92.02977	104.2237	6.349998	96.87638	74.23325	-11.5012	1.386882	0.065087	1.362793	4	-0.81087	-0.72205	-1.7522	-0.56299	-0.73926	-1.54028	"29.4.1.59"	"protein.postranslational modification.kinase.receptor like cytoplasmatic kinase IX"	NA	NA	NA	NA	15.8228594335841	18.7461186798073	-1.18567882091928
"252305_at"	"At3g49240"	0.056444	0.056444	1.387934	0.969015	0.07593	245.485	4.47296	0.7864	9.999e-05	0.0286	-1.43114	-1.40297	-1.51782	-2.68036	-0.05298	0.404443	0.141328	0.892207	0.301525	0.1722	1.04145	-54.6693	-84.1597	-65.0562	-71.0476	-83.4653	-42.8902	1.35466	0.9621	0.693106	7	-1.30599	-2.82288	-0.16455	-1.72965	-2.53784	0.058594	"35.1.5"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	NA	NA	NA	NA	16.7273962208322	-25.4468491233623	21.844220536624
"252315_at"	"At3g48690"	0.006844	0.006844	0.169178	0.969179	0.67286	246.787	4.54137	0.4241	9.999e-05	0.0274	1.677395	1.648193	1.797282	2.042786	1.148315	3.58052	3.958585	2.30862	3.373848	4.288836	2.12815	55.09348	71.46974	10.55896	58.5343	101.5288	27.12	0.65308	1.182858	1.208349	4	1.840169	1.984985	1.207031	1.754395	2.100586	1.0896	"24"	"Biodegradation of Xenobiotics"	NA	NA	NA	NA	-7.81722414256134	-5.77212248500217	8.34265274081522
"252322_at"	"At3g48550"	0.051205	0.051205	0.130464	0.700962	2.14829	12.3795	4.58716	0.1621	6e-04	0.0266	-2.01716	-2.15988	-2.37817	-2.11029	-1.7771	0.173771	0.259769	0.334012	0.212921	0.206487	0.254869	-47.9745	-22.2276	49.48907	-16.4588	-18.9834	-3.02196	0.878833	1.259462	1.571925	7	-2.52474	-1.9447	-1.58203	-2.23161	-2.27588	-1.97217	"27.3.99"	"RNA.regulation of transcription.unclassified"	NA	NA	NA	NA	-23.6946576769697	22.5296510925298	-20.511300424608
"252328_at"	"At3g48570"	0.01514	0.01514	0.034409	0.664748	6.87332	6.53837	6.26859	0.0185	0.0084	0.0098	1.082994	1.221815	1.182373	1.246155	1.028687	2.08902	2.143874	2.122755	2.46557	2.624586	1.960791	-1.58924	0.994869	2.625838	25.7436	33.85342	6.449487	1.521405	2.394871	0.684628	6	1.062826	1.10022	1.085938	1.301921	1.39209	0.971436	"29.3.4.99"	"protein.targeting.secretory pathway.unspecified"	NA	NA	NA	NA	-7.62989605489094	18.0251984183971	22.4225864019994
"252362_at"	"At3g48500"	0.045343	0.045343	1.05218	0.967166	3.18493	230.716	3.76169	0.0933	9.999e-05	0.0458	1.119317	0.955783	1.14738	-0.15765	2.122925	2.572117	0.971887	4.101447	1.907659	0.826926	4.625845	-37.2876	-76.3038	-62.2145	-58.7609	-82.1238	-56.6523	1.608123	0.850002	0.57527	7	1.362956	-0.04114	2.036133	0.931803	-0.27417	2.209717	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	12.7856827114918	-25.8331172337806	-14.9154171215378
"252363_at"	"At3g48460"	0.059739	0.059739	0.604595	0.924718	9.46309	93.4781	0.18821	0.0072	9.999e-05	0.8302	0.41253	0.088976	-0.1687	-0.30768	1.228638	1.023743	0.879094	2.620147	0.773107	0.74255	2.095983	-60.928	-66.4487	-14.1294	-63.1148	-64.5727	-3.9525	1.226749	0.749713	1.092121	7	0.033854	-0.18591	1.389648	-0.37126	-0.42944	1.067627	"26.28"	"misc.GDSL-motif lipase"	NA	NA	NA	NA	-20.0051371163526	-24.4823163626027	-15.5323549017511
"252366_at"	"At3g48420"	0.043591	0.043591	0.689859	0.951856	4.55968	154.389	1.31828	0.0485	9.999e-05	0.2951	3.168335	2.976481	3.635498	3.595032	1.986694	12.9978	13.81075	4.047665	11.88278	10.57323	3.880652	221.1183	241.2029	6.254578	206.2059	172.4601	-11.0206	0.338311	1.722664	0.163694	4	3.700195	3.78772	2.01709	3.570801	3.402344	1.956299	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	-4.12615668539764	-8.5785286740833	-23.4420288543345
"252372_at"	"At3g48000"	0.005658	0.005658	0.092815	0.953557	0.01003	160.092	4.10589	0.9215	9.999e-05	0.0364	2.587931	2.591173	2.62736	2.905823	2.235474	6.351036	7.162454	4.777805	6.011512	7.841833	4.641529	32.92791	49.91097	12.77615	29.51579	68.94937	30.44693	0.667219	1.589168	0.352654	4	2.666992	2.840454	2.256348	2.587728	2.971191	2.2146	"5.10"	"fermentation.aldehyde dehydrogenase"	NA	NA	NA	NA	-2.85227212077512	-5.34596245399963	9.48528255818467
"252374_at"	"At3g48100"	0.041101	0.041101	0.625001	0.949895	1.22011	144.202	7.09029	0.2857	9.999e-05	0.0062	-0.72413	-0.62777	-0.10213	-0.22882	-1.6969	0.829774	0.766225	0.348918	1.046042	0.950336	0.272672	137.8134	119.6003	-7.65857	283.6261	248.5269	-9.14933	1.217445	1.340465	1.609434	4	-0.26921	-0.38416	-1.51904	0.064941	-0.07349	-1.87476	"27.3.5"	"RNA.regulation of transcription.ARR"	NA	NA	NA	NA	-21.8521257143512	26.0634823457953	24.0283206629906
"252376_at"	"At3g47930"	0.022034	0.022034	0.04628	0.637263	1.65409	7.4214	6.13445	0.2167	0.0052	0.0105	0.014662	-0.06749	0.075114	-0.19598	0.041626	1.165039	0.92927	0.952268	0.952539	0.820099	1.112503	22.34355	-2.41509	-20.237	-14.3787	-26.2834	-13.9039	1.536325	0.978279	1.31578	5	0.220378	-0.10583	-0.07056	-0.07015	-0.28613	0.153809	"21.2.1.5"	"redox.ascorbate and glutathione.ascorbate.L-Galactono-1,4-lactone dehydrogenase"	NA	NA	NA	NA	16.8266706431383	-18.2397327471441	-11.7480387831308
"252378_at"	"At3g47570"	0.100933	0.100933	0.440281	0.825336	9.85796	32.6581	0.13744	0.0063	9.999e-05	0.8726	-2.24352	-1.81426	-1.69653	-1.60834	-2.7818	0.265284	0.274919	0.129117	0.358817	0.391271	0.163759	105.4603	112.9227	3.632032	119.1122	138.9303	9.044726	0.949089	1.424323	0.834334	4	-1.91439	-1.86292	-2.95325	-1.47868	-1.35376	-2.61035	"30.2.12"	"signalling.receptor kinases.leucine rich repeat XII"	NA	NA	NA	NA	26.8299294438377	35.2576861024411	42.3222840182017
"252387_at"	"At3g47800"	0.009666	0.009666	0.042667	0.827386	5.49914	33.7361	1.64982	0.0323	9.999e-05	0.2231	1.2712	1.370416	1.244222	1.166321	1.55188	2.313314	2.093679	2.903108	2.425838	2.405942	2.961159	-20.3159	-27.8815	-9.4944	-18.0781	-18.75	-0.82015	0.391543	1.967655	0.163287	7	1.209961	1.06604	1.537598	1.278483	1.266602	1.566162	"3.5"	"minor CHO metabolism.others"	NA	NA	NA	NA	1.99961558440126	4.86419050764401	14.9145594907338
"252390_at"	"At3g47836"	0.009916	0.009916	0.077125	0.902042	4.52278	70.6779	1.09534	0.0494	9.999e-05	0.3582	1.88524	1.976373	1.795654	1.721985	2.27478	3.256791	3.237648	4.781038	3.700853	3.361309	4.898147	-31.8811	-32.2815	-0.58779	-24.4438	-31.3759	-9.17477	1.425698	0.343258	0.202897	7	1.703451	1.694946	2.257324	1.887858	1.749023	2.292236	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	2.44944717025885	13.6349553901371	3.81947018329355
"252391_at"	"At3g47860"	0.013259	0.013259	0.19376	0.947861	12.4618	135.184	4.11913	0.0028	9.999e-05	0.0361	3.122491	2.947564	3.433024	3.1922	2.479858	11.60588	10.21877	5.569466	10.05098	8.175177	5.587403	108.3841	83.47837	-11.9518	79.88639	46.31442	-18.6629	1.374155	2.943757	0.019872	4	3.536784	3.353149	2.477539	3.329264	3.03125	2.482178	"20.2"	"stress.abiotic"	NA	NA	NA	NA	0.322059601405231	-13.3975191885493	-19.9984244679154
"252392_s_at"	"At3g47890"	0.024094	0.024094	0.025591	0.282668	4.80821	0.68972	0.19137	0.0435	0.516	0.8277	-0.40713	-0.5536	-0.50073	-0.51288	-0.42749	0.75902	0.732748	0.771105	0.658073	0.670287	0.716988	-1.56727	-4.97428	-3.46125	-8.21693	-6.5135	1.855932	0.907296	0.587201	0.45214	1	-0.39779	-0.44861	-0.375	-0.60368	-0.57715	-0.47998	"29.5.11"	"protein.degradation.ubiquitin"	"35.1"	"not assigned.no ontology"	NA	NA	-7.01811037407358	-13.2996495481015	-8.52421296271023
"252398_at"	"At3g47990"	0.030343	0.030343	0.056523	0.590991	0.00075	6.60765	4.9518	0.9785	0.0081	0.0212	-0.57925	-0.5772	-0.6936	-0.39056	-0.65051	0.614102	0.695417	0.702101	0.622541	0.83678	0.578035	-12.5336	-0.95198	13.24128	7.699384	44.76271	34.41368	0.049831	1.34072	1.433659	3	-0.70345	-0.52405	-0.51025	-0.68376	-0.25708	-0.79077	"29.5.11.4.2"	"protein.degradation.ubiquitin.E3.RING"	NA	NA	NA	NA	-17.6706770108574	1.37420167985123	20.3278033180092
"252412_at"	"At3g47295"	0.031463	0.031463	0.442092	0.945777	11.7136	132.088	1.80031	0.0035	9.999e-05	0.1972	0.643731	0.382487	0.820882	-0.32001	1.038452	1.98606	0.913831	2.10131	1.571187	0.702218	2.007799	-5.48469	-56.5113	-53.9877	-21.7458	-65.0255	-55.3066	1.482138	2.098598	0.216293	5	0.989909	-0.13	1.071289	0.651855	-0.51001	1.005615	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	-4.45012872922129	-20.889248058971	-23.1566887094003
"252413_at"	"At3g47370"	0.01172	0.01172	0.56436	0.984177	0.26345	487.775	9.23134	0.6148	9.999e-05	0.0022	3.033135	3.057048	2.817464	2.332581	3.985229	7.732023	4.672657	15.18227	6.426717	5.429871	16.52001	-49.072	-69.2229	-39.5675	-61.0974	-67.1316	-15.511	2.08785	1.918689	0.882479	7	2.950846	2.224243	3.924316	2.684082	2.440918	4.046143	"29.2.1.2.1.20"	"protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S20"	NA	NA	NA	NA	8.81119885234552	-16.8818173458615	16.2052125803371
"252414_at"	"At3g47420"	0.137607	0.137607	1.542323	0.932022	28.3581	92.7224	2.47148	9.999e-05	9.999e-05	0.1161	-1.68098	-0.83089	-2.05314	-1.95502	0.240356	0.180485	0.166062	1.012087	0.321696	0.400585	1.378767	-82.1671	-83.5922	-7.99144	-76.6679	-70.9462	24.52281	1.849306	3.745207	0.965006	7	-2.47005	-2.59021	0.017334	-1.63623	-1.31982	0.463379	"34.98"	"transporter.membrane system unknown"	NA	NA	NA	NA	36.2300869391663	78.2397429149237	141.226168539461
"252422_at"	"At3g47550"	0.023976	0.023976	0.068215	0.732209	2.32133	15.7559	5.22486	0.1471	2e-04	0.0179	0.127753	0.229275	0.001058	0.434265	0.10022	0.918454	1.238605	1.146524	1.090385	1.474079	1.002202	-19.8922	8.031347	34.85752	8.798827	47.08397	35.18893	1.168196	1.447226	1.020839	3	-0.12272	0.308716	0.197266	0.124837	0.559814	0.003174	"29.5.11.4.2"	"protein.degradation.ubiquitin.E3.RING"	NA	NA	NA	NA	-12.5877870851373	18.7196092564244	19.0112263393091
"252427_at"	"At3g47640"	0.138682	0.138682	0.748134	0.858765	0.69091	42.8856	5.29578	0.4181	9.999e-05	0.0172	-0.65976	-0.79297	0.065837	-0.52386	-1.72107	1.017985	0.924875	0.269372	1.076208	0.523021	0.341557	277.9109	243.3452	-9.1465	215.0885	53.1282	-51.4015	0.099507	2.183412	0.674159	4	0.025716	-0.11267	-1.89233	0.105957	-0.93506	-1.5498	"27.3.6"	"RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family"	NA	NA	NA	NA	26.7975142182558	5.71943594453751	-43.449547236113
"252441_at"	"At3g46780"	0.050389	0.050389	0.588953	0.934813	5.19504	110.957	0.99875	0.0367	9.999e-05	0.3902	2.882528	2.662354	3.410889	3.123108	1.783325	11.26023	10.00996	3.557972	10.04644	7.583438	3.33017	216.4788	181.3389	-11.1034	201.6796	127.7192	-24.5162	0.417248	1.646074	0.254925	4	3.493164	3.323364	1.831055	3.328613	2.922852	1.735596	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	-6.40257989663775	-10.7794423382116	-24.2410758884151
"252446_at"	"At3g47010"	0.036364	0.036364	0.256723	0.892078	0.68871	60.0319	5.39514	0.4188	9.999e-05	0.0162	-1.21776	-1.14966	-0.68644	-1.08429	-1.7804	0.675599	0.46763	0.25157	0.571518	0.475653	0.33685	168.5536	85.88495	-30.7829	69.66512	41.20586	-16.7738	0.8519	0.066565	2.183577	4	-0.56576	-1.09656	-1.99097	-0.80713	-1.07202	-1.56982	"10.6.1"	"cell wall.degradation.cellulases and beta -1,4-glucanases"	NA	NA	NA	NA	33.8991135668005	-15.4057362429488	1.71567264717833
"252462_at"	"At3g47250"	0.021939	0.021939	0.344251	0.951443	6.38946	152.928	0.84007	0.0224	9.999e-05	0.4499	1.896417	2.057536	2.347738	2.370422	1.212769	4.691805	4.823706	2.279891	5.52254	5.543138	2.35638	105.7907	111.5761	2.811311	134.3655	135.2396	0.372983	1.157351	1.133385	0.183399	4	2.230143	2.270142	1.188965	2.465332	2.470703	1.236572	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	3.35494109148201	17.7060853978373	14.9145076420495
"252472_at"	"At3g46830"	0.006242	0.006242	0.030446	0.843804	2.69243	32.9308	8.90418	0.1203	9.999e-05	0.0025	0.7964	0.852186	0.645426	0.835876	0.991577	1.535613	1.651754	2.065351	1.593322	1.928867	1.914235	-25.6488	-20.0255	7.563157	-16.7646	0.764398	21.05948	0.37524	2.991159	1.171537	7	0.618815	0.723999	1.046387	0.672038	0.947754	0.936768	"30.5"	"signalling.G-proteins"	NA	NA	NA	NA	-7.31672243604115	3.75804320489603	16.776892927155
"252478_at"	"At3g46540"	0.004827	0.004827	0.097136	0.962137	0.29486	183.505	19.464	0.5946	9.999e-05	9.999e-05	0.629734	0.645969	0.413005	0.467957	1.032593	1.362224	1.26209	2.154603	1.301383	1.51582	1.942297	-36.7761	-41.4235	-7.35076	-32.9977	-21.9574	16.47756	0.581234	4.211829	2.113591	7	0.445964	0.335815	1.107422	0.380046	0.600098	0.957764	"35.1.21"	"not assigned.no ontology.epsin N-terminal homology (ENTH) domain-containing protein"	NA	NA	NA	NA	-9.85360180042448	-4.46629922832076	20.1039545515771
"252479_at"	"At3g46560"	0.01799	0.01799	0.484527	0.971711	1.0177	266.827	7.82509	0.3281	9.999e-05	0.0043	2.192966	2.134738	1.879313	1.56427	3.047974	4.16486	2.744731	8.362678	3.249816	3.186284	8.179326	-50.1971	-67.1788	-34.0979	-60.2679	-61.0447	-1.95493	2.315818	1.426605	0.130572	7	2.058268	1.456665	3.063965	1.700358	1.671875	3.031982	"29.3.2"	"protein.targeting.mitochondria"	NA	NA	NA	NA	-2.19250340620554	-21.970582444548	16.0872959863826
"252480_at"	"At3g46580"	0.063932	0.063932	0.207706	0.765486	4.61247	21.2103	3.00021	0.0474	9.999e-05	0.0783	-1.19725	-1.43094	-1.47811	-1.62323	-0.84094	0.425506	0.365261	0.533659	0.302819	0.288479	0.584032	-20.2664	-31.5553	-14.1583	-48.1502	-50.6056	-4.73554	1.518935	1.124801	0.321263	7	-1.23275	-1.453	-0.90601	-1.72347	-1.79346	-0.77588	"27.3.59"	"RNA.regulation of transcription.Methyl binding domain proteins"	NA	NA	NA	NA	9.43917370455666	-28.8332009419374	-21.0211328337819
"252540_at"	"At3g45740"	0.016795	0.016795	0.09	0.857821	3.6962	42.5473	4.10383	0.0725	9.999e-05	0.0364	-0.39943	-0.50665	-0.54679	-0.69586	-0.11646	0.732109	0.670119	0.888288	0.64006	0.56872	0.957929	-17.5821	-24.5606	-8.46725	-33.1829	-40.6302	-11.1459	1.067339	1.698489	0.59846	7	-0.44987	-0.57751	-0.1709	-0.64372	-0.81421	-0.06201	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	7.83991228070176	-12.5731277719575	-15.1314915709001
"252548_at"	"At3g45850"	0.046551	0.046551	0.201756	0.824206	11.4772	28.0401	3.86778	0.0038	9.999e-05	0.0426	0.228828	-0.08572	0.500732	0.080872	-0.36694	1.618504	1.289726	0.770977	1.236964	0.867346	0.779899	109.9289	67.28464	-20.3137	58.60552	11.21258	-29.881	1.369494	2.759166	0.038721	4	0.694661	0.367065	-0.37524	0.306803	-0.20532	-0.35864	"28.1"	"DNA.synthesis/chromatin structure"	NA	NA	NA	NA	1.15723296544514	-23.5736210722989	-32.7495917737566
"252559_at"	"At3g46020"	0.047077	0.047077	0.939653	0.961828	2.98624	195.064	5.69027	0.1032	9.999e-05	0.0136	-2.3536	-2.51495	-2.84237	-3.25281	-1.20764	0.17334	0.101751	0.424666	0.112157	0.108162	0.441446	-59.1819	-76.0397	-41.2997	-74.5933	-75.4984	-3.56224	2.569843	0.241356	0.142472	7	-2.52832	-3.29688	-1.2356	-3.15641	-3.20874	-1.17969	"27.4"	"RNA.RNA binding"	NA	NA	NA	NA	3.95134058295225	-35.2965270566517	6.30067517763953
"252566_at"	"At3g46040"	0.008158	0.008158	0.447714	0.986116	0.49341	563.985	4.15087	0.4925	9.999e-05	0.0353	3.659546	3.632243	3.418701	3.022278	4.496704	11.32137	7.80807	22.82741	10.101	8.453742	22.32693	-50.4045	-65.7952	-31.0325	-54.7587	-62.1366	-16.3079	1.394433	1.038014	0.205258	7	3.500977	2.964966	4.512695	3.336426	3.07959	4.480713	"29.2.1.2.1.515"	"protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S15A"	NA	NA	NA	NA	-2.19245196892683	-10.7793491423741	8.26929061855235
"252572_at"	"At3g45290"	0.091092	0.091092	0.272782	0.745571	9.44109	15.3513	4.03516	0.0073	2e-04	0.0381	-1.47129	-1.07221	-1.53735	-0.77631	-1.50159	0.265045	0.4834	0.366158	0.447817	0.705193	0.340633	-27.6146	32.0194	82.3841	31.46602	107.0243	57.4736	2.135628	1.671953	0.199393	6	-1.91569	-1.04871	-1.44946	-1.15902	-0.50391	-1.55371	"20.1.3.1"	"stress.biotic.signalling.MLO-like"	NA	NA	NA	NA	-6.97103436221521	68.9588560433134	45.8818783616053
"252573_at"	"At3g45260"	0.029946	0.029946	0.787211	0.971017	11.0501	262.144	0.13859	0.0043	9.999e-05	0.8716	-0.93974	-0.69219	-0.40926	-0.08136	-1.95728	0.697599	0.851418	0.238551	0.812821	1.049234	0.277985	192.4318	256.9124	22.04981	192.3973	277.4423	29.08541	0.859759	1.593525	1.045059	4	-0.51953	-0.23206	-2.06763	-0.29899	0.069336	-1.84692	"27.3.11"	"RNA.regulation of transcription.C2H2 zinc finger family"	NA	NA	NA	NA	16.5306370545502	16.5169388144192	23.2337112910462
